code,name,category,unit
8010020001,โต๊ะพับไม่มีบังตา ขาเงิน 180x60x72 ซม.,ครุภัณฑ์สำนักงาน,ตัว
8010020002,เก้าอี้ 1 ที่นั่ง ขาขาว พนักพิงพลาสติกขาว เบาะหุ้มหนังเทียม,ครุภัณฑ์สำนักงาน,ตัว
8010020005,PTA-11 โต๊ะข้าง,ครุภัณฑ์สำนักงาน,ชุด
8010020006,PTA-11A SIDE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010020007,PTA-19 COFFEE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010020008,PTA-17 COFFEE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010020009,PTA-15 โต๊ะกลาง,ครุภัณฑ์สำนักงาน,ชุด
8010020010,PTA-13 โต๊ะกลาง,ครุภัณฑ์สำนักงาน,ชุด
8010020011,PTA-18 โต๊ะเด็ก,ครุภัณฑ์สำนักงาน,ชุด
8010020012,PTA-1A โต๊ะข้าง,ครุภัณฑ์สำนักงาน,ชุด
8010020013,PTA-3A WORKING TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010020014,PTA-12 โต๊ะข้าง,ครุภัณฑ์สำนักงาน,ชุด
8010030001,โต๊ะทำงานลิ้นชัก 2 ชั้น พร้อมถาดคีย์บอร์ด 1.20 × 0.75 × 0.75 ม.,ครุภัณฑ์สำนักงาน,ตัว
8010030002,โต๊ะทำงาน2ลิ้นชัก สีขาวขนาด 1.20 × 0.75 × 0.75 ม.,ครุภัณฑ์สำนักงาน,ตัว
8010030003,โต๊ะทำงานไม่มีลิ้นชัก W1200 x D600 x H750 มม.,ครุภัณฑ์สำนักงาน,ตัว
8010030004,PN-1 โต๊ะหัวเตียง,ครุภัณฑ์สำนักงาน,ชุด
8010030005,PTA-26 CONSOLE,ครุภัณฑ์สำนักงาน,ชุด
8010030006,PTA-3 โต๊ะหัวหน้า,ครุภัณฑ์สำนักงาน,ชุด
8010030007,PTA-5A WORKING TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010030008,PTA-1 WORKING TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010030009,PTA-2 WORKING TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010030010,PTA-3 WORKING TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010030011,PTA-4 WORKING TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010030012,PTA-5 WORKING TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010030013,*(ยกเลิก)*PTA-28 โต๊ะวัดความดัน,ครุภัณฑ์สำนักงาน,ชุด
8010030014,PTA-28 โต๊ะวัดความดัน,ครุภัณฑ์สำนักงาน,ชุด
8010030015,PTA-16 โต๊ะ STAFF LOUNGE,ครุภัณฑ์สำนักงาน,ชุด
8010030016,PTA-25 โต๊ะจัดยา,ครุภัณฑ์สำนักงาน,ชุด
8010050002,PTA-27 CONFERENCE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010050003,PTA-9A CONFERENCE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010050004,PTA-10 CONFERENCE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010050005,PTA-9E CONFERENCE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010050006,PTA-6 โต๊ะประชุม,ครุภัณฑ์สำนักงาน,ชุด
8010050007,PTA-7 CONFERENCE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010050008,PTA-9D CONFERENCE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010050009,PTA-8 CONFERENCE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010070001,โต๊ะวางเครื่องพิมพ์,ครุภัณฑ์สำนักงาน,ตัว
8010090001,โต๊ะพับอเนกประสงค์ หน้าโต๊ะโฟเมก้า W1200 x D450 x H750 มม.,ครุภัณฑ์สำนักงาน,ตัว
8010090002,PN-2 โต๊ะหัวเตียง,ครุภัณฑ์สำนักงาน,ชุด
8010100001,PTA-21 โต๊ะอาหาร,ครุภัณฑ์สำนักงาน,ชุด
8010100002,PTA-20 โต๊ะอาหาร,ครุภัณฑ์สำนักงาน,ชุด
8010100003,PTA-12A SIDE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010100004,PTA-13A COFFEE TABLE,ครุภัณฑ์สำนักงาน,ชุด
8010110001,หิ้งพระห้องสวดมนต์ 60x15x20 ซม. ชั้นวางแจกันด้านข้าง,ครุภัณฑ์สำนักงาน,ชุด
8010130001,เก้าอี้กลมสแตนเลส ปรับระดับได้ แบบมีล้อเลื่อน,ครุภัณฑ์สำนักงาน,ตัว
8010130008,PCH-27 ARMCHAIR (VIP. WARD),ครุภัณฑ์สำนักงาน,ชุด
8010130009,PCH-29 CHAIR,ครุภัณฑ์สำนักงาน,ชุด
8010130010,PCH-33 KID'S CHAIR,ครุภัณฑ์สำนักงาน,ชุด
8010130011,PCH-21A LAZY BOY (EYED SPA),ครุภัณฑ์สำนักงาน,ชุด
8010130012,เก้าอี้กลมหมุนปรับสูง-ต่ำได้ CH01,ครุภัณฑ์สำนักงาน,คัน
8010130013,PCH-11 เก้าอี้คนไข้/เก้าอี้อาหาร,ครุภัณฑ์สำนักงาน,ตัว
8010130014,เก้าอี้ 1 ที่นั่ง มีพนักพิง เบาะหุ้มหนังเทียม,ครุภัณฑ์สำนักงาน,ตัว
8010140001,เก้าอี้สำนักงานชนิดมีล้อเลื่อน,ครุภัณฑ์สำนักงาน,ตัว
8010140002,เก้าอี้ตาข่ายสำนักงาน ขาเหล็กชุบโครเมียม มีท้าวแทน,ครุภัณฑ์สำนักงาน,ตัว
8010140003,เก้าอี้สำนักงาน พนักพิงหลัง สามารถปรับระดับความสูงได้ มีล้อเลื่อน,ครุภัณฑ์สำนักงาน,ตัว
8010140004,PCH-13 เก้าอี้ STAFF ทั่วไป,ครุภัณฑ์สำนักงาน,ชุด
8010140005,PCH-10 เก้าอี้หมอ,ครุภัณฑ์สำนักงาน,ชุด
8010140006,PCH-30 CHAIR,ครุภัณฑ์สำนักงาน,ชุด
8010140007,PCH-10A HEAD NURSE,ครุภัณฑ์สำนักงาน,ชุด
8010150001,PCH-9A CHAIR,ครุภัณฑ์สำนักงาน,ชุด
8010150002,PCH-35 STOOL ห้องตรวจ ( ผู้ช่วยแพทย์ ),ครุภัณฑ์สำนักงาน,ชุด
8010150003,PCH-5 เก้าอี้หน้าโต๊ะทำงาน,ครุภัณฑ์สำนักงาน,ชุด
8010150004,PCH-14 STAFF CHAIR,ครุภัณฑ์สำนักงาน,ชุด
8010180001,ชั้นวางแคตตาล็อก นิตยสาร โบรชัวร์ ขนาด A4 พับเก็บได้ พร้อมกระเป๋า,ครุภัณฑ์สำนักงาน,ชุด
8010190001,*ยกเลิก*ตู้วางเครื่องพิมพ์ ขนาด 60*42*52 ซม.,ครุภัณฑ์สำนักงาน,ตู้
8010190002,ตู้ลิ้นชักพลาสติก 4 ชั้น สีขาว,ครุภัณฑ์สำนักงาน,ใบ
8010190003,ตู้เก็บรองเท้าพร้อมเบาะสำหรับนั่ง,ครุภัณฑ์สำนักงาน,ตู้
8010190004,ตู้บานเลื่อนกระจก พร้อมขารองตู้,ครุภัณฑ์สำนักงาน,ตู้
8010190005,ตู้อเนกประสงค์ ขนาด 50*95*300 เซนติเมตร,ครุภัณฑ์สำนักงาน,ตู้
8010190006,ตู้อเนกประสงค์ ขนาด 20*40*300 เซนติเมตร,ครุภัณฑ์สำนักงาน,ตู้
8010190007,ตู้อเนกประสงค์ ขนาด 300*80*146 เซนติเมตร,ครุภัณฑ์สำนักงาน,ตู้
8010190008,PCA-1C CABINET,ครุภัณฑ์สำนักงาน,ชุด
8010190009,ตู้บานเลื่อนกระจก,ครุภัณฑ์สำนักงาน,ตู้
8010200001,EX-3 ตู้ใส่ถังขยะ,ครุภัณฑ์สำนักงาน,ชุด
8010210001,ตู้เอกสารเหล็กแบบโล่ง 4 ชั้น,ครุภัณฑ์สำนักงาน,ตู้
8010210002,ตู้ข้างเหล็กติดล้อ 3 ลิ้นชัก,ครุภัณฑ์สำนักงาน,ตู้
8010210003,ตู้เหล็กบานเลื่อน,ครุภัณฑ์สำนักงาน,ตู้
8010210004,ตู้ล็อคเกอร์เหล็ก ขนาด 9 ช่อง,ครุภัณฑ์สำนักงาน,ตู้
8010240001,ตู้นิรภัยพกพา ขนาด 36.5*25*15.5 ซม.น้ำหนัก 3.8 กิโลกรัม,ครุภัณฑ์สำนักงาน,ตู้
8010240002,ตู้นิรภัย ขนาดน้ำหนัก 7 กิโลกรัม,ครุภัณฑ์สำนักงาน,ตู้
8010270001,ตู้ล็อคเกอร์ ชนิด 12 ช่อง,ครุภัณฑ์สำนักงาน,ตู้
8010270002,ตู้ล็อกเกอร์เหล็ก ขนาด 6 ช่อง,ครุภัณฑ์สำนักงาน,ตู้
8010270003,ตู้ใส่กล่องอะไหล่แบบแบ่งช่องได้ 75 ช่อง,ครุภัณฑ์สำนักงาน,ตู้
8010300001,ตู้เก็บเอกสารเหล็กบานเลื่อนกระจกบนทึบล่าง ขนาด 90*40*185 ซม.,ครุภัณฑ์สำนักงาน,ตู้
8010300002,ตู้เหล็กบานเลื่อนกระจก ขนาด120X46X183 เซนติเมตร,ครุภัณฑ์สำนักงาน,ตู้
8010300003,ตู้เหล็กบานเปิดสูงบนกระจก,ครุภัณฑ์สำนักงาน,ตู้
8010310001,เครื่องพิมพ์บัตร,ครุภัณฑ์สำนักงาน,เครื่อง
8010310002,เครื่องปริ้นเตอร์ สติ๊กเกอร์สำหรับครุภัณฑ์,ครุภัณฑ์สำนักงาน,เครื่อง
8010370001,เครื่องทำลายเอกสารแบบทำลาย 10 แผ่น,ครุภัณฑ์สำนักงาน,เครื่อง
8010370002,เครื่องทำลายเอกสารขนาดเล็ก (แบบทำลาย 5 แผ่น),ครุภัณฑ์สำนักงาน,เครื่อง
8010400001,ระบบปรับอากาศและระบบควบคุมความชื้นห้องเก็บ Sterile ชั้น 5 อาคารศูนย์การแพทย์ธรรมศาสตร์,ครุภัณฑ์สำนักงาน,ระบบ
8010410001,พัดลมตั้งพื้นขนาด 16 นิ้ว,ครุภัณฑ์สำนักงาน,ตัว
8010410081,พัดลมระบายอาการมากับอาคาร,ครุภัณฑ์สำนักงาน,ชุด
8010430001,ประตูลิฟต์นอก (2 Panel),ครุภัณฑ์สำนักงาน,งาน
8010440001,รถเข็นสแตนเลส 2 ชั้น ขนาด 65*40*80 ซม.,ครุภัณฑ์สำนักงาน,คัน
8010440002,รถเข็นของหนัก,ครุภัณฑ์สำนักงาน,คัน
8010440003,รถเข็นของ แบบตาข่าย (ทั้ง 4 ด้าน),ครุภัณฑ์สำนักงาน,คัน
8010440004,รถเข็นแสตนเลสสำหรับเบิก-รับยา 2 ชั้น ขนาดเล็ก 40*80*80 ซม,ครุภัณฑ์สำนักงาน,คัน
8010440005,รถเข็นขนย้ายสิ่งของผสมบันได 3 ชั้น,ครุภัณฑ์สำนักงาน,คัน
8010440006,รถยก (Hand Pallet Truck) รับน้ำหนัก 2500 กิโลกรัม,ครุภัณฑ์สำนักงาน,คัน
8010440007,รถเข็นสแตนเลส 2 ชั้น ขนาด 45*75*80 ซม. ยกเลิก,ครุภัณฑ์สำนักงาน,คัน
8010440008,รถเข็นสแตนเลส 2 ชั้น ขนาด 50x75x100 ซม.,ครุภัณฑ์สำนักงาน,คัน
8010440009,รถเข็นแสตนเลส 2 ชั้น ขนาด 45x75x80 ซม.,ครุภัณฑ์สำนักงาน,คัน
8010440010,รถเข็นอุปกรณ์,ครุภัณฑ์สำนักงาน,คัน
8010440011,รถเข็นสแตนเลส 2 ชั้น ขนาด 500x720x900 MM.,ครุภัณฑ์สำนักงาน,คัน
8010440012,รถเข็นสแตนเลส ชนิดรับน้ำหนักได้ 350 กิโลกรัม,ครุภัณฑ์สำนักงาน,คัน
8010440013,รถเข็นพื้นเหล็กชั้นเดียว,ครุภัณฑ์สำนักงาน,คัน
8010440014,รถยกลากไฟฟ้า 1.5 ตัน ล้อคู่ PU,ครุภัณฑ์สำนักงาน,คัน
8010440015,รถเข็นของ แบบ 2 ชั้น ขนาด 45x55x80 ซม.,ครุภัณฑ์สำนักงาน,คัน
8010440016,รถเข็นวางของสแตนเลส มีขอบ 2 ชั้น ขนาด 18x34x32 นิ้ว,ครุภัณฑ์สำนักงาน,คัน
8010440017,รถเข็นวางของสแตนเลส ไม่มีขอบ 2 ชั้น ขนาด 18x34x32 นิ้ว,ครุภัณฑ์สำนักงาน,คัน
8010440018,รถเข็นสแตนเลส บุตาข่าย 4 ด้าน ขนาด 60x100x75 ซม.,ครุภัณฑ์สำนักงาน,คัน
8010440019,รถเข็นสแตนเลส 2 ชั้น ไม่มีขอบ ขนาด 50x90x80 ซม.,ครุภัณฑ์สำนักงาน,คัน
8010440020,ยกเลิก รถเข็นสแตนเลส 2 ชั้น มีขอบ,ครุภัณฑ์สำนักงาน,คัน
8010470001,เคาร์เตอร์ลงทะเบียน ขนาด 1.50*1.10*0.50 ม. กรุหินสังเคราะห์,ครุภัณฑ์สำนักงาน,ตัว
8010470002,ตู้วางน้ำดื่มขนาด 1.50*1.10*0.60 ม.,ครุภัณฑ์สำนักงาน,ตัว
8010470003,ชุดเคาน์เตอร์ลอย,ครุภัณฑ์สำนักงาน,ชุด
8010470004,ชุุดเคาน์เตอร์พร้อมประตูสไลด์,ครุภัณฑ์สำนักงาน,ชุด
8010540001,เครื่องนับเหรียญ,ครุภัณฑ์สำนักงาน,เครื่อง
8010550001,เครื่องนับธนบัตร,ครุภัณฑ์สำนักงาน,เครื่อง
8010670001,เหล็กกั้นจำกัดความสูงและป้ายจำกัดความสูง,ครุภัณฑ์สำนักงาน,งาน
8010670002,เหล็กกั้นจำกัดความสูงและป้ายจำกัดความสูง,ครุภัณฑ์สำนักงาน,งาน
8010700001,ลำโพงเคลื่อนที่แบบลากจูง ขนาด 12 นิ้ว(อุปกรณ์ประกอบไมโครโฟน 1 ตัว),ครุภัณฑ์สำนักงาน,ชุด
8010700002,ชุดไมค์ลอย มือถือคู่ ไร้สาย ใช้งานได้ระยะไกลไม่น้อยกว่า 10 เมตร,ครุภัณฑ์สำนักงาน,ชุด
8010710001,ขาตั้งพื้นทีวี ขนาด 55-98 นิ้ว,ครุภัณฑ์สำนักงาน,อัน
8010720001,ชั้นวางสินค้า ขนาด 150*60*200 ซม.,ครุภัณฑ์สำนักงาน,ชั้น
8010720002,"ชั้นวางของ MICRO RACK SIZE 1,000x500x2,000 MM.",ครุภัณฑ์สำนักงาน,ชั้น
8010720003,ยกเลิก ชั้นวางของ 4 ชั้น ขนาด 150x60x200 ซม.,ครุภัณฑ์สำนักงาน,ชุด
8010720004,ชั้นวางของ 4 ชั้น ขนาด 127x60x200 ซม.,ครุภัณฑ์สำนักงาน,ชุด
8010730001,เครื่องอ่านบาร์โค้ด ระบบ 2D,ครุภัณฑ์สำนักงาน,อัน
8010740001,เครื่องอ่านหนังสือเดินทาง,ครุภัณฑ์สำนักงาน,เครื่อง
8010750001,ตู้กันชื้น ขนาดความจุ 50 ลิตร,ครุภัณฑ์สำนักงาน,ตู้
8010760001,พาเลท ขนาด 120*100*15 ซม.,ครุภัณฑ์สำนักงาน,อัน
8010770001,ระบบไม้กั้นลานจอดรถ พร้อมระบบรับเงิน,ครุภัณฑ์สำนักงาน,ระบบ
8010770002,เครื่องจ่ายบัตรจอดรถแบบกระดาษอัตโนมัติ และ เครื่องตรวจชำระค่าจอดรถอัตโนมัติ ด้วย OR Code,ครุภัณฑ์สำนักงาน,ชุด
8010780001,เครื่องคิดเลขไฟฟ้า,ครุภัณฑ์สำนักงาน,เครื่อง
8010790001,เครื่องชั่งน้ำหนักดิจิตอล พิกัดน้ำหนัก 500 กิโลกรัม,ครุภัณฑ์สำนักงาน,เครื่อง
8010790002,เครื่องชั่งน้ำหนักดิจิตอล KS-0521 Black,ครุภัณฑ์สำนักงาน,เรือน
8010800001,เครื่องอ่านบัตรประชาชน,ครุภัณฑ์สำนักงาน,เครื่อง
8010810001,ซุ้มเฉลิมพระเกียรติ,ครุภัณฑ์สำนักงาน,ชุด
8010820001,เครื่องเคลือบกระดาษ ขนาด A3,ครุภัณฑ์สำนักงาน,เครื่อง
8010830005,PCH-3 เก้าอี้ STAFF ทั่วไป,ครุภัณฑ์สำนักงาน,ชุด
8010830006,PCH-4 SOFA 1 ที่นั่ง,ครุภัณฑ์สำนักงาน,ชุด
8010830007,PCH-34 ARMCHAIR,ครุภัณฑ์สำนักงาน,ชุด
8010830008,PCH-6A SOFA 1ที่นั่ง (DILATED ROOM),ครุภัณฑ์สำนักงาน,ชุด
8010830009,PCH-6 SOFA 1 ที่นั่ง (โถง),ครุภัณฑ์สำนักงาน,ชุด
8010830010,PCH-19 SOFA 2 ที่นั่ง (ความงามเลเซอร์),ครุภัณฑ์สำนักงาน,ชุด
8010830011,PCH-25A 2 SEAT SOFA,ครุภัณฑ์สำนักงาน,ชุด
8010830012,PCH-16 SOFA 2 ที่นั่ง (สุขภาพจิต),ครุภัณฑ์สำนักงาน,ชุด
8010830013,PCH-16 SOFA 2 ที่นั่ง,ครุภัณฑ์สำนักงาน,ชุด
8010830014,PCH-20 SOFA 3 ที่นั่ง,ครุภัณฑ์สำนักงาน,ชุด
8010830015,PCH-24A 3 SEAT SOFA,ครุภัณฑ์สำนักงาน,ชุด
8010830016,PCH-8 SOFA 3 ที่นั่ง (รับรอง VIP.),ครุภัณฑ์สำนักงาน,ชุด
8010830017,PCH-7 SOFA 3 ที่นั่ง,ครุภัณฑ์สำนักงาน,ชุด
8010830018,PCH-22 SOFA โค้ง (ตรวจสุขภาพ),ครุภัณฑ์สำนักงาน,ชุด
8010830019,PCH-23 SOFA โค้ง (ตรวจสุขภาพ),ครุภัณฑ์สำนักงาน,ชุด
8010830020,PCH-28 โซฟา 3 ที่นั่ง/โซฟาเข้ามุม,ครุภัณฑ์สำนักงาน,ชุด
8010830021,TP-04A โซฟาเฝ้าไข้,ครุภัณฑ์สำนักงาน,ชุด
8010830022,TP-04B โซฟาเฝ้าไข้,ครุภัณฑ์สำนักงาน,ชุด
8010840001,Cylinder Assembly,ครุภัณฑ์สำนักงาน,ชุด
8010850006,ม่านมากับอาคาร,ครุภัณฑ์สำนักงาน,ชุด
8010850007,ม่านม้วน ขนาด 0.95x2.40 เมตร,ครุภัณฑ์สำนักงาน,ชุด
8010850008,ม่านม้วน ขนาด 1.20x2.40 เมตร,ครุภัณฑ์สำนักงาน,ชุด
8010860001,PT-4 PARTITION,ครุภัณฑ์สำนักงาน,ชุด
8010860002,ฉากพีวีซี ขนาด กว้าง 3.90 เมตร สูง 3. 00 เมตร,ครุภัณฑ์สำนักงาน,ชุด
8010860003,*ยกเลิก*ระแนงบังตา,ครุภัณฑ์สำนักงาน,งาน
8010870001,ระบบประตูบานเลื่อนอัตโนมัติ สำหรับเจ้าหน้าที่และหุ่นยนต์ ROBOT,ครุภัณฑ์สำนักงาน,งาน
8010870002,FINGER SCAN AND CARD READER มากับอาคาร,ครุภัณฑ์สำนักงาน,ชุด
8010870003,ระบบล็อคประตูชนิดสแกนใบหน้าพร้อมติดตั้ง (ICU B),ครุภัณฑ์สำนักงาน,งาน
8010880004,ลิฟท์ บันไดเลื่อนมากับอาคาร,ครุภัณฑ์สำนักงาน,ชุด
8020010001,กระดานไวท์บอร์ดธรรมดา 2 หน้า ขนาด 120x180 ซม. มีล้อเลื่อน,,อัน
8020010002,ยังไม่ใช้ - กระดานฟลิปชาร์ท FUJI 80x100 ซม. 131 (มีแม่เหล็ก),,อัน
8020070001,แบบจำลองอาคารศูนย์การแพทย์ ระบบ Building Information Modeling (BIM) ระดับ LOD 300,,งาน
8020070002,หุ่นจำลองอาหาร (Food Model) จำนวน 25 ชิ้น,,ชุด
8030100001,รถจักรยานไฟฟ้า,,คัน
8030160001,หุ่นยนต์บริการส่งของในอาคาร,,เครื่อง
8030250001,รถกอล์ฟไฟฟ้า 4 ที่นั่ง,,คัน
8050400001,"ระบบล็อคประตู และกริ่งกดเรียก ศูนย์การแพทย์ ชั้น5,6 โรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ",,งาน
8050400002,ประตูบานเลื่อน และติดตั้งฟิล์มฝ้าขุ่นบาน Fix ห้องผ่าตัด 2 ศูนย์การแพทย์ ชั้น 5,,งาน
8060010001,เครื่องกำเนิดไฟฟ้ามากับอาคาร,,ชุด
8060020001,หม้อแปลงไฟฟ้ามากับอาคาร,,ชุด
8060030002,OUTDOOR CUBICLEมากับอาคาร,,ชุด
8060040001,เครื่องบันทึกเสียงระบบดิจิตอล,,เครื่อง
8060050002,เครื่องเล่น Blu-ray Disc,,เครื่อง
8060080001,เครื่องรับโทรทัศน์สี LED แบบ Smart TV ขนาด 75 นิ้ว,,เครื่อง
8060110001,เครื่องบันทึกภาพ,,เครื่อง
8060170001,เครื่องรักษาระดับแรงดันไฟฟ้า SILICON,,เครื่อง
8060200004,HSSD Panel,,ชุด
8060230001,โคมไฟแสงสว่างฉุกเฉิน หลอด LED สามารถสำรองไฟฟ้าได้อย่างน้อย 2 ชม.,,ชุด
8060240008,ไฟฉุกเฉินมากับอาคาร,,ชุด
8060260001,ไมโครโฟนไร้สาย SARAMONIC-Blink500 ProX B2R,,ชุด
8060260004,ไมโครโฟนห้องประชุมมากับอาคาร,,ชุด
8060280001,เครื่องสำรองไฟ ฉุกเฉิน,,เครื่อง
8060290005,แผงควบคุมไฟฟ้ามากับอาคาร,,ชุด
8060300004,ตู้เมนสวิตซ์ไฟฟ้ามากับอาคาร,,ชุด
8060310001,ลำโพงมากับอาคาร,,ตัว
8060320003,เครื่องผสมสัญญาณเสียงมากับอาคาร,,เครื่อง
8060330002,FIRE ALARM CONTROL PANEL WITH ACC.,,ชุด
8060340002,โมดูลหรี่ไฟ,,งาน
8060350001,MANAGEMENT SYSTEM,,ชุด
8060360001,เครื่องจ่ายไฟชุดประชุม,,เครื่อง
8060370002,ลิฟต์เก็บจอแสดงผล,,ชุด
8070120001,จอรับภาพ,,เครื่อง
8070180001,เครื่องฉายโปรเจคเตอร์,,เครื่อง
8070200001,ป้ายบอกทางภายในขนาด 0.40*2.40 ม.ข้อความ 2 ด้าน,,ป้าย
8070200002,ป้ายบอกทางภายในขนาด 0.40*2.40 ม.ข้อความ 1 ด้าน,,ป้าย
8070210001,จอ LED WALL,,ชุด
8070210002,จอประชาสัมพันธ์พร้อมระบบซอฟต์แวร์ควบคุม ขนาด 55 นิ้ว แบบสัมผัส,,เครื่อง
8070230001,ชุดเซตไฟสตูดิโอ พร้อมฉากหลังขนาด 3*6 ม.,,ชุด
8070240003,CCTV NETWORK VIDEO RECORDER (NVR) WITH SERVER MANAGEMENT,,ชุด
8070250001,IP MASTER STATION AND SERVER w/POWER SUPPLY,,ชุด
8080010001,เตียงผู้ป่วยปรับระดับด้วยไฟฟ้า ชนิด X-Ray ผ่านได้ พร้อม Over bed,,เตียง
8080010002,เตียงผู้ป่วยปรับระดับด้วยไฟฟ้า พร้อมชั่งน้ำหนัก,,เตียง
8080010003,เตียงผู้ป่วยไฟฟ้า พร้อมอุปกรณ์ (ห้องผู้ป่วย),,เตียง
8080020001,B-1 เตียงตรวจ,,เตียง
8080020003,เตียงแบบ 3-Sections,,เตียง
8080020004,เตียงหัตถการระบบไฟฟ้า,,เตียง
8080030001,เตียงตรวจภายใน,,เตียง
8080040001,เตียงผู้ป่วยระบบไฟฟ้า ชนิดปรับระดับได้ต่ำพิเศษ สำหรับเด็ก,,เตียง
8080040002,เบาะที่นอนผู้ป่วยเด็ก,,หลัง
8080040003,เบาะเปลี่ยนผ้าอ้อม,,ตัว
8080050001,ส่วนต่อขยายเพิ่มความยาวของพื้นเตียงด้านปลายเท้า ชนิดติดตั้งต่อจากส่วนรองรับสะโพก,,ชุด
8080050002,เตียงทำคลอดควบคุมด้วยระบบไฟฟ้า,,เตียง
8080050003,เตียงผ่าตัดทั่วไปควบคุมด้วยไฟฟ้า (X-ray ผ่านได้),,เครื่อง
8080050004,เตียงผ่าตัดใหญ่(กระดูกและข้อ)ควบคุมด้วยไฟฟ้า ระบบ ELECTRO HYDRAULIC,,ชุด
8080050005,เตียงผ่าตัดใหญ่ทั่วไปควบคุมด้วยไฟฟ้า ระบบ ELECTRO HYDRAULIC,,ชุด
8080050006,เตียงผ่าตัดใหญ่พิเศษควบคุมด้วยไฟฟ้า ระบบ ELECTRO HYDRAULIC,,ชุด
8080060001,เก้าอี้คนไข้ขาอยู่กับที่,,ชุด
8080060002,เก้าอี้เคลื่อนย้ายผู้ป่วย,,ตัว
8080060003,เก้าอี้เคลื่อนย้ายผู้ป่วยพร้อมที่พักขา,,ตัว
8080060004,รถเข็นกู้ชีพผู้ป่วยฉุกเฉิน,,คัน
8080070001,เตียงเคลื่อนย้ายผู้ป่วย ล้อใหญ่พิเศษ,,เตียง
8080070002,แผ่นรองเคลื่อนย้ายผู้ป่วย,,แผ่น
8080090001,รถยาวิสัญญี,,คัน
8080130001,เครื่องฟอกสีฟัน,,เครื่อง
8080130002,เครื่องขยายคลองรากฟัน X-SMMART PLUS SET,,เครื่อง
8080130003,เครื่องขูดหินปูน ระบบเพียโซอิเลคทริก,,เครื่อง
8080130004,ด้ามจับหัวขูดหินปูน (Handpriece P5 For Unit),,ด้าม
8080130005,เครื่องเขย่าปูน DentalFarm,,เครื่อง
8080130006,เครื่องทดสอบประสาทฟัน (Pulp Tester),,เครื่อง
8080130007,ปืนระบบ MTA,,ชุด
8080130008,เครื่องนึ่งฆ่าเชื้อด้วยแรงดันไอน้ำ สำหรับด้ามกรอฟัน,,เครื่อง
8080130009,*(ยกเลิก)*Damon Q Sing kit U/L 7-7 LOW-TQ,,SET
8080130010,Damon Clear 2 Bracket,,SET
8080130011,*(ยกเลิก)*SUPERMAT ASSORTMENT,,กล่อง
8080130012,LUKATOR PERIOTOME L5S 5mm.(Directa),,อัน
8080130013,LUKATOR PERIOTOME L3C 3mm.(Directa),,อัน
8080130014,LUKATOR PERIOTOME L3S 3mm.(Directa),,อัน
8080130015,Taper Plugger 30/04,,อัน
8080130016,Taper Plugger 40/04,,อัน
8080130017,A1 Handle,,ชิ้น
8080130018,TONGUE DEPRESSOR WIEDER 36 MM 14 CM,,ชิ้น
8080130019,TONGUE DEPRESSOR WIEDER 43 MM 15 CM,,ชิ้น
8080130020,EXTRAORAL RETRACTOR ECKELT 25 CM FO,,ชิ้น
8080130021,PROGENY RETRACT SCHUCHARDT 18 CM,,ชิ้น
8080130022,RASPATORY DEEP V-SHAPE 17.5 CM,,ชิ้น
8080130023,RASPATORY OBWEGESER CVD 7 MM 20 CM,,ชิ้น
8080130024,MOBILIZATION LEVER TESSIER L 9 MM,,ชิ้น
8080130025,MOBILIZATION LEVER TESSIER R 9 MM,,ชิ้น
8080130026,INSERT H4L,,ชิ้น
8080130027,INSERT H4R,,ชิ้น
8080130028,OSTEOTOME BAUER 6 MM STR 20.5 CM,,ชิ้น
8080130029,OSTEOTOME BAUER 6 MM CVD 20.5 CM,,ชิ้น
8080130030,PTERYGOID-OSTEOTOME HARGIS CVD 22 CM,,ชิ้น
8080130031,REPOSTION FORCEPS STEINHAEUSER 18 CM,,ชิ้น
8080130032,RAMUS RETR OBWEG 75X11/15 MM 24 CM,,ชิ้น
8080130033,SEPTUM OSTEOTOME OBWEGESER 4 MM 19 CM,,ชิ้น
8080130034,SEPTUM OSTEOTOME OBWEGESER 6 MM 19 CM,,ชิ้น
8080130035,MALLET MEAD PLASTIC INSERTS 330 GR,,ชิ้น
8080130036,BLADE OSTEOTOME OBWEGES 8 MM 22.5 CM,,ชิ้น
8080130037,BLADE OSTEOTOME OBWEG 12 MM 22.5 CM,,ชิ้น
